X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-118.482382448467206,34.169262562874145,9459,,34.1692576738493,-118.482370267482,BURBANK BL BTWN SAN DIEGO FWY AND MCLENNAN,Location: BURBANK BL BTWN SAN DIEGO FWY AND MCLENNAN,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9459
-118.361585526308133,34.166979297745137,9460,,34.1669744020928,-118.361573365825,CAHUENGA BL BTWN CHANDLER BL AND MAGNOLIA BL,Location: CAHUENGA BL BTWN CHANDLER BL AND MAGNOLIA BL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9460
-118.498493288987063,34.17116105188768,9461,,34.171156163825,-118.498481105194,BURBANK BL BTWN MCLENNAN AV AND HAYVENHURST AV,Location: BURBANK BL BTWN MCLENNAN AV AND HAYVENHURST AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9461
-118.301167305680295,34.063584579013451,9462,,34.0635796919307,-118.301155164103,6th st btwn Normandie ave & La Brea,Location: 6th st btwn Normandie ave & La Brea\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9462
-118.597548528745847,34.237287557608845,9463,,34.237282667436,-118.597536322633,CANOGA AV BTWN PRAIRIE ST AND NORDHOFF ST,Location: CANOGA AV BTWN PRAIRIE ST AND NORDHOFF ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9463
-118.596934327004192,34.162126064018906,9464,,34.1621211827354,-118.596922127225,CANOGA AV BTWN LOPEZ ST AND COMERCIO AV,Location: CANOGA AV BTWN LOPEZ ST AND COMERCIO AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9464
-118.595562712972963,34.150130338241802,9465,,34.1501254581043,-118.595550515314,CANOGA AV BTWN ALAMO ST AND RIOS ST,Location: CANOGA AV BTWN ALAMO ST AND RIOS ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9465
-118.256429205158071,33.955184757737463,9466,,33.9551798801601,-118.256417079524,CENTRAL AV BTWN 89TH ST AND 90TH ST,Location: CENTRAL AV BTWN 89TH ST AND 90TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9466
-118.380807122469648,33.945579797754945,9467,,33.9455749280694,-118.380794977086,CENTURY BL BTWN INTERNATIONAL RD AND BELLANCA AV,Location: CENTURY BL BTWN INTERNATIONAL RD AND BELLANCA AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9467
-118.39379412679915,34.168679919278105,9468,,34.168675025657,-118.393781961618,CHANDLER BL BTWN BEN AV AND GENTRY AV,Location: CHANDLER BL BTWN BEN AV AND GENTRY AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9468
-118.428525759162397,34.168590363163503,9469,,34.1685854716754,-118.428513587844,CHANDLER BL BTWN VENTURA CANYON AV AND ALLOTT AV,Location: CHANDLER BL BTWN VENTURA CANYON AV AND ALLOTT AV\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9469
-118.283741757746085,34.035102177986339,9471,,34.0350972926061,-118.283729621786, 23rd btwn Figueroa st & Hoover,Location:  23rd btwn Figueroa st & Hoover\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9471
-118.379844990015258,34.11320414761331,9472,,34.1131992592452,-118.379832831592,LOOKOUT MOUNITAIN AV BTWN OAKSTONE WAY AND WONDERLAND AV,Location: LOOKOUT MOUNITAIN AV BTWN OAKSTONE WAY AND WONDERLAND AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9472
-118.2794442803512,34.033194084826093,9474,,34.0331891999644,-118.279432144614,23rd btwn scarff & Norwood st,Location: 23rd btwn scarff & Norwood st,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9474
-118.382771680413342,33.960096949850474,9475,,33.9600920787493,-118.382759533701,39th st Vermont,Location: 39th st Vermont\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9475
-118.319843698387928,34.01461496202316,9476,,34.014610081732,-118.319831557761,39th st btwn 2nd & 3rd Ave,Location: 39th st btwn 2nd & 3rd Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9476
-118.474087303952004,33.992106769894598,9477,,33.992101900722,-118.474075138564,Abbot Kinney Blvd btwn Navarre Ct & Milwood Ave,Location: Abbot Kinney Blvd btwn Navarre Ct & Milwood Ave\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9477
-118.465226585837087,33.990466765800839,9478,,33.9904618960392,-118.465214422929,Abbot Kinney Blvd btwn Navarre Ct & Milwood Ave,Location: Abbot Kinney Blvd btwn Navarre Ct & Milwood Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9478
-118.25593879701313,34.060204661541832,9479,,34.0601997718401,-118.255926664062,1st St. btmn Bixel St. & Beaudy Av.,Location: 1st St. btmn Bixel St. & Beaudy Av.,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9479
-118.246043156469341,34.079824675747439,9480,,34.0798197834838,-118.246031023457,Academy Rd btwn Boylston St & Sadium Way,Location: Academy Rd btwn Boylston St & Sadium Way,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9480
-118.307645685508888,33.743366647985866,9481,,33.7433617969213,-118.307633567953,1st btwn Harbor view & Patton Ave,Location: 1st btwn Harbor view & Patton Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9481
-118.281776645598683,34.062663165092815,9482,,34.0626582770744,-118.281764507946, 6th st btwn Benton Way & Rampart Bl,Location:  6th st btwn Benton Way & Rampart Bl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9482
-118.322188622414487,34.063643491669168,9483,,34.0636386057896,-118.322176477295, 6th btwn Plymouth Bl & Windsor Bl,Location:  6th btwn Plymouth Bl & Windsor Bl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9483
-118.353544756671326,34.06490039429174,9484,,34.0648955096065,-118.353532606845,6th btwn S Curson Ave & S Masselin Ave,Location: 6th btwn S Curson Ave & S Masselin Ave\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9484
-118.216415421124466,34.046102555449608,9485,,34.0460976657711,-118.216403295548,1st btwn cummings st & State st,Location: 1st btwn cummings st & State st,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9485
-118.255943644276726,34.060214905278841,9486,,34.0602100159792,-118.255931510442,1st btwn Bixel & N Boylston Ave,Location: 1st btwn Bixel & N Boylston Ave\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9486
-118.326652657423026,34.032634362559293,9487,,34.0326294803466,-118.326640514567,Adams Bl btwn 9th & 8th Ave,Location: Adams Bl btwn 9th & 8th Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9487
-118.297868856949378,34.088264889963796,9488,,34.0882599995724,-118.297856714499,Alexandria Ave btwn Romaine St & Lily Crest Ave,Location: Alexandria Ave btwn Romaine St & Lily Crest Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9488
-118.438689821156771,33.993312139275503,9489,,33.9933072675132,-118.438677661684,Alla Rd btwn Washington Bl & Ida Ave,Location: Alla Rd btwn Washington Bl & Ida Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9489
-118.432578969763185,33.987079254745922,9490,,33.9870743832197,-118.432566812296,Alla Rd btwn Greene Ave & Gilmore Ave,Location: Alla Rd btwn Greene Ave & Gilmore Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9490
-118.300014511976755,33.716903269020534,9492,,33.7168984209865,-118.300002398249,Alma St btwn 30th st & 37st,Location: Alma St btwn 30th st & 37st,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9492
-118.521506504381506,34.151220142040749,9493,,34.1512152576623,-118.521494318892,Alonzo Ave btwn White Oak Pl & Coroner Dr,Location: Alonzo Ave btwn White Oak Pl & Coroner Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9493
-118.252408290115284,34.097249543006413,9494,,34.0972446488645,-118.252396154378,Allesandro St. btwn Walcott Way & El Moran St.,Location: Allesandro St. btwn Walcott Way & El Moran St.,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9494
-118.230957629041342,33.781916525800185,9495,,33.7819116659569,-118.230945522509,Anaheim St btwn MacDonough & Cushing Ave,Location: Anaheim St btwn MacDonough & Cushing Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9495
-118.258059420692916,33.780225826071167,9496,,33.7802209681255,-118.258047308921,Anaheim St btwn N Banning Bl & Quay Ave,Location: Anaheim St btwn N Banning Bl & Quay Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9496
-118.28746018833759,33.778651575705091,9497,,33.7786467199665,-118.287448071975,Anaheim St btwn Rd 10 & Tasco Ln,Location: Anaheim St btwn Rd 10 & Tasco Ln\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9497
-118.287469596709542,33.778643667737768,9498,,33.7786388113299,-118.28745748015,Anaheim St btwn Tosco Ln & Rd 10,Location: Anaheim St btwn Tosco Ln & Rd 10\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9498
-118.302559996723332,33.784732956729975,9499,,33.7847281006014,-118.302547877629, Anaheim St btwn Senator Ave & Belle Porte Ave,Location:  Anaheim St btwn Senator Ave & Belle Porte Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9499
-118.223204859657258,34.086593973134597,9500,,34.0865890785667,-118.223192729185,Avenue 28 btwn Jeffries Ave & Idell St,Location: Avenue 28 btwn Jeffries Ave & Idell St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9500
-118.197580769035369,34.104091782964204,9501,,34.1040868852184,-118.19756864143,Avenue 52 btwn Bomer Dr & Longfellow St,Location: Avenue 52 btwn Bomer Dr & Longfellow St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9501
-118.502695942535851,34.308977628137924,9502,,34.3089727250857,-118.50268374667,Balboa Bl btwn Ingres Ave & Constable Ave,Location: Balboa Bl btwn Ingres Ave & Constable Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9502
-118.502087386448522,34.282750274804435,9503,,34.2827453747477,-118.50207519332,Balboa Bl btwn Halsey St & Lorillard St,Location: Balboa Bl btwn Halsey St & Lorillard St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9503
-118.502591216595874,34.230250871515373,9504,,34.2302459774064,-118.502579027185,Balboa Bl btwn Rayen St & Parthenia St,Location: Balboa Bl btwn Rayen St & Parthenia St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9504
-118.501291281555552,34.18010275825813,9505,,34.1800978693878,-118.501279096833,Balboa Bl btwn Burbank Bl & Victory Bl,Location: Balboa Bl btwn Burbank Bl & Victory Bl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9505
-118.501096391208293,34.166250503602342,9506,,34.166245616488,-118.501084207299,Balboa Bl btwn Halper St & McCormick St,Location: Balboa Bl btwn Halper St & McCormick St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9506
-118.436873506060692,34.020450339007986,9507,,34.0204454641411,-118.436861345131,Barrington Ave btwn Federal Ave & Navy St,Location: Barrington Ave btwn Federal Ave & Navy St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9507
-118.523362470513618,34.253236883866457,9508,,34.2532319882246,-118.523350276285,ZELZAH AV BTWN FULLERFARM ST AND MERRIDY ST,Location: ZELZAH AV BTWN FULLERFARM ST AND MERRIDY ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9508
-118.523478226358208,34.272757954657052,9509,,34.2727530568492,-118.523466030745,ZELZAH AV BTWN SAN FERNANDO MISSION BL AND LAHEY ST,Location: ZELZAH AV BTWN SAN FERNANDO MISSION BL AND LAHEY ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9509
-118.413800595672214,33.993575329139276,9510,,33.9935704563003,-118.413788440434,Braddock Dr btwn Stoner Ave & Inglewood Ave,Location: Braddock Dr btwn Stoner Ave & Inglewood Ave,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9510
-118.454773688807791,34.269388221571944,9511,,34.2693833202978,-118.45476150464,Chatsworth Dr btwn Arleta Av & Stanwin Av,Location: Chatsworth Dr btwn Arleta Av & Stanwin Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9511
-118.203821838770196,34.120902691463179,9512,,34.1208977926547,-118.203809709209,YORK BL BTWN AVENUE 51 AND AVENUE 52,Location: YORK BL BTWN AVENUE 51 AND AVENUE 52,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9512
-118.519496008266458,34.035484127531554,9513,,34.0354792554156,-118.519483832509,Chautauqua Bl btwn La Cumbre & Almoloya Dr,Location: Chautauqua Bl btwn La Cumbre & Almoloya Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9513
-118.430987618336772,34.217019213034618,9514,,34.2170143159344,-118.430975441985,WOODMAN AV BTWN WILLARD ST AND STRATHERN ST,Location: WOODMAN AV BTWN WILLARD ST AND STRATHERN ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9514
-118.363706983258922,34.190943039753606,9515,,34.1909381416021,-118.363694820497,Clybourn Av btwn Kittridge St & Vanowen S,Location: Clybourn Av btwn Kittridge St & Vanowen S,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9515
-118.483632446835202,34.159134154655597,9516,,34.1591292671766,-118.483620266597,WOODLEY AV BTWN MORRISON ST AND VENTURA BL,Location: WOODLEY AV BTWN MORRISON ST AND VENTURA BL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9516
-118.27282437859877,33.949216549062186,9517,,33.9492116728259,-118.272812250863,Colden Ave btwn Main St & Wall St,Location: Colden Ave btwn Main St & Wall St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9517
-118.387781642851891,34.174868670230964,9518,,34.1748637758058,-118.387769477921,Colfax Ave btwn Collins St & Hatteras St,Location: Colfax Ave btwn Collins St & Hatteras St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9518
-118.632044173729156,34.166108607351937,9519,,34.1661037270036,-118.63203196822,WOODLAKE AV BTWN CANZONET ST AND GONZALES DR,Location: WOODLAKE AV BTWN CANZONET ST AND GONZALES DR,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9519
-118.387735218536434,34.146129988843846,9520,,34.1461250976978,-118.387723055829,Colfax Ave btwn Valley Spring ln & Acama St,Location: Colfax Ave btwn Valley Spring ln & Acama St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9520
-118.314368298797731,34.060343108682098,9521,,34.0603382222381,-118.314356155324,WILTON PL BTWN INGRAHAM ST AND 7TH ST,Location: WILTON PL BTWN INGRAHAM ST AND 7TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9521
-118.320804528310887,34.061777419410191,9522,,34.0617725335694,-118.320792383608,WILSHIRE BL BTWN WINDSOR BL AND LORRAINE BL,Location: WILSHIRE BL BTWN WINDSOR BL AND LORRAINE BL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9522
-118.206263665018625,34.03014949715709,9523,,34.0301446087409,-118.206251542107,WHITTIER BL BTWN DACOTAH ST AND ALBERTINE ST,Location: WHITTIER BL BTWN DACOTAH ST AND ALBERTINE ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9523
-118.518593385960628,34.159959085863612,9524,,34.1599542001316,-118.518581199514,WHITE OAK AV BTWN ROYCE DR AND PALORA ST,Location: WHITE OAK AV BTWN ROYCE DR AND PALORA ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9524
-118.518327238631045,34.191569918542569,9525,,34.1915650290486,-118.518315049839,WHITE OAK AV BTWN LEMAY ST AND LEMAY PL,Location: WHITE OAK AV BTWN LEMAY ST AND LEMAY PL,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9525
-118.335105941826313,34.028441188758727,9526,,34.0284363075845,-118.335093797369,Crenshaw bL btwn 29th St & 30th ,Location: Crenshaw bL btwn 29th St & 30th ,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9526
-118.335205894019026,33.979371352601568,9527,,33.9793664763128,-118.33519375417,WEST BL BTWN 65TH ST AND 66TH ST,Location: WEST BL BTWN 65TH ST AND 66TH ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9527
-118.330880142620643,33.981853470607895,9528,,33.9818485940455,-118.330868002657,Crenshaw Bl btwn 63rd & Hyde Park Bl,Location: Crenshaw Bl btwn 63rd & Hyde Park Bl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9528
-118.31425621733446,34.267561938465469,9529,,34.2675570294582,-118.31424405694,WENTWORTH ST BTWN SCOVILLE AV AND PARR AV,Location: WENTWORTH ST BTWN SCOVILLE AV AND PARR AV\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9529
-118.314241834281063,34.267557232822554,9530,,34.2675523235213,-118.314229674338,WENTWORTH ST BTWN SCOVILLE AV AND PARR AV,Location: WENTWORTH ST BTWN SCOVILLE AV AND PARR AV\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9530
-118.313627680397289,34.266976803465042,9531,,34.2669718943036,-118.313615520698,WENTWORTH ST BTWN SCOVILLE AVA ND PARR AV,Location: WENTWORTH ST BTWN SCOVILLE AVA ND PARR AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9531
-118.322588467243477,34.055387294175851,9532,,34.0553824094649,-118.322576322407,Crenshaw Bl btwn Olympic Bl & 9th st,Location: Crenshaw Bl btwn Olympic Bl & 9th st,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9532
-118.378420178947366,34.254406729320081,9533,,34.254401825,-118.37840800865,WENTWORTH ST BTWN BROMONT AV AND SHELDON ST,Location: WENTWORTH ST BTWN BROMONT AV AND SHELDON ST,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9533
-118.367471104392962,34.265268359737419,9534,,34.2652634541531,-118.367458935329,WENTWORTH ST BTWN COAL CANYON RD AND WHEATLAND AV,Location: WENTWORTH ST BTWN COAL CANYON RD AND WHEATLAND AV\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9534
-118.367307917380842,34.264746465976856,9535,,34.2647415604552,-118.367295748497,WENTWORTH ST BTWN COAL CANYON RD AND WHEATLAND AV,Location: WENTWORTH ST BTWN COAL CANYON RD AND WHEATLAND AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9535
-118.283764451586194,33.727086093470724,9536,,33.7270812429402,-118.283752340223,Crescent Av btwn W19th st & S Center St,Location: Crescent Av btwn W19th st & S Center St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9536
-118.337729275443124,34.264735667861785,9537,,34.2647307602047,-118.33771711119,WENTWORTH ST BTWN RADWIN AV AND SHARON AV,Location: WENTWORTH ST BTWN RADWIN AV AND SHARON AV\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9537
-118.337862996830424,34.263702433512272,9538,,34.2636975257342,-118.33785083347,WENTWORTH ST BTWN RADWIN AV AND SHARON AV,Location: WENTWORTH ST BTWN RADWIN AV AND SHARON AV,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9538
-118.447377891952002,33.959743592601022,9539,,33.9597387252494,-118.447365734044,Culver Bl btwn Earldom Ave & Vista Del Mar,Location: Culver Bl btwn Earldom Ave & Vista Del Mar,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9539
-118.418546406330478,33.993893346268649,9540,,33.9938884732521,-118.418534250934,Culver Bl btwn Inglewood Av & Farias A,Location: Culver Bl btwn Inglewood Av & Farias A,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9540
-118.438533940642571,33.969244490059985,9541,,33.9692396213179,-118.438521783514,Culver Bl btwn Jefferson Bl & Lincoln Bl,Location: Culver Bl btwn Jefferson Bl & Lincoln Bl,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9541
-118.588593355232092,34.269004842216134,9542,,34.2689999483431,-118.588581148867,De Soto Av btwn Rinaldi & Tulsa St,Location: De Soto Av btwn Rinaldi & Tulsa St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9542
-118.588532120532335,34.215006511767889,9543,,34.2150016236401,-118.588519917935,De Soto Av btwn Strathern & Ingomar Av,Location: De Soto Av btwn Strathern & Ingomar Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9543
-118.51762877554863,34.257614879574398,9544,,34.2576099829176,-118.517616581909,Devonshire St btnw White Oak AV & Encino,Location: Devonshire St btnw White Oak AV & Encino,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9544
-118.221440712078859,34.109133749343684,9545,,34.1091288525286,-118.221428580225,Division St btwn Cleland Av & Primavera Av,Location: Division St btwn Cleland Av & Primavera Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9545
-118.311876686867635,33.734619691536487,9546,,33.7346148419133,-118.311864569384, Dodson Av btwn 10th st & W Averill Park Dr,Location:  Dodson Av btwn 10th st & W Averill Park Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9546
-118.231180095505223,34.11902528483229,9547,,34.1190203874502,-118.23116796151,Eagle Rock Bl btwn Verdugo & W Av 40,Location: Eagle Rock Bl btwn Verdugo & W Av 40,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9547
-118.296137088957408,34.097348447015506,9548,,34.0973435560778,-118.296124945406, Edgemont St btwn Sunset Bl & Fountain Av,Location:  Edgemont St btwn Sunset Bl & Fountain Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9548
-118.296066050255604,34.087339300273257,9549,,34.087334409932,-118.296053907976,Edgemont St btwn Monroe St & Lily Crest Av,Location: Edgemont St btwn Monroe St & Lily Crest Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9549
-118.216182901232671,34.117217745910892,9550,,34.1172128476539,-118.216170769854,El Paso Dr btwn Terrace 49 & Oneonta Dr,Location: El Paso Dr btwn Terrace 49 & Oneonta Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9550
-118.363943372159056,34.106804884917302,9551,,34.1067999966452,-118.363931216424,Electra Dr btwn Mount Olympus Dr & Electra Ct,Location: Electra Dr btwn Mount Olympus Dr & Electra Ct,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9551
-118.623397612764975,34.198253664306499,9552,,34.1982487805421,-118.623385406536,Fallbrook Av btwn Marlin Pl & Gault St,Location: Fallbrook Av btwn Marlin Pl & Gault St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9552
-118.610431677286527,34.254744691334004,9553,,34.2547398005135,-118.610419468123,Farralone Av btwn Romar St & Mayall St,Location: Farralone Av btwn Romar St & Mayall St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9553
-118.319842382143491,34.105271538689614,9554,,34.1052666479468,-118.319830233744,Franklin Av btwn Tamarind Av & Cheremoya Av,Location: Franklin Av btwn Tamarind Av & Cheremoya Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9554
-118.295601429397607,33.774315809579932,9555,,33.7743109543474,-118.295589312361,Gaffey St btwn Agajanian Dr & Anaheim St,Location: Gaffey St btwn Agajanian Dr & Anaheim St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9555
-118.293120630453302,33.762226791554994,9556,,33.7622219381173,-118.293108514429,Gaffey St btwn Capitol Dr & Westmont Dr,Location: Gaffey St btwn Capitol Dr & Westmont Dr,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9556
-118.292842080313108,33.716588157244786,9557,,33.7165833084263,-118.292829968011,Gaffey St btwn 30st & 31st,Location: Gaffey St btwn 30st & 31st,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9557
-118.29699616158419,33.982354251007813,9558,,33.9823493730969,-118.296984027844,Gage Av btwn Raymond Av & Budlong Av,Location: Gage Av btwn Raymond Av & Budlong Av,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9558
-118.261725151447166,34.073824524936001,9559,,34.0738196339562,-118.261713015727,Glendale Bl btwn Santa Ynez & Kent St,Location: Glendale Bl btwn Santa Ynez & Kent St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9559
-118.259212446733628,34.1029214333007,9560,,34.1029165392336,-118.259200309781,Glendale Bl btwn Fletcher Dr & Silverlake,Location: Glendale Bl btwn Fletcher Dr & Silverlake,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9560
-118.417009337905682,34.278714263445686,9561,,34.2787093586465,-118.41699715977,Glenoaks Bl btwn Montford St & Daventry St,Location: Glenoaks Bl btwn Montford St & Daventry St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9561
-118.407749724075558,34.269983726383131,9562,,34.2699788226493,-118.407737547634,Glenaoks Bl btwn Pierce & Gain St,Location: Glenaoks Bl btwn Pierce & Gain St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9562
-118.37606842888222,34.239016476638696,9563,,34.2390115740164,-118.376056260971,Glenoaks Bl btwn Pendleton St & Peoria St,Location: Glenoaks Bl btwn Pendleton St & Peoria St\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9563
-118.416951605203565,34.278661972011193,9564,,34.2786570670246,-118.416939426748,Glenoaks Bl btwn Montford St & Daventry St,Location: Glenoaks Bl btwn Montford St & Daventry St\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9564
-118.376042529732288,34.238997783503159,9565,,34.2389928813906,-118.376030361885,Glenoaks Bl btwn Peoria St & Pendleton St,Location: Glenoaks Bl btwn Peoria St & Pendleton St\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9565
-118.344967314597909,34.210219708190827,9566,,34.2102148071866,-118.344955153546,Glenoaks Bl btwn Glencrest Dr & Cabrini Dr,Location: Glenoaks Bl btwn Glencrest Dr & Cabrini Dr\nData not available yet,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9566
-118.209678195389714,34.017417057012459,9567,,34.0174121695485,-118.209666073714,Grande Vista Av btwn Pico Bl & Lorena St,Location: Grande Vista Av btwn Pico Bl & Lorena St,http://navigatela.lacity.org/reports/dot_traffic_data_report.cfm?trafficid=9567
